timestamp,amphora-00106840-3bfa-43d0-acdb-5fa78683d8ca,amphora-002a6401-7521-485b-a4fb-ede70de13870,amphora-0067676d-0ad2-4358-aa8b-cc9fbf926250,amphora-007a71c6-7f2c-42d7-ab40-3379953f1235,amphora-0160da0f-e220-439b-9480-418c5c296531
2023-08-02 04:30:00+00:00,4.0,9.566666666666666,2.0,3.233333333333333,1.0
2023-08-02 04:35:00+00:00,4.0,9.466666666666665,2.0,3.2,1.0
2023-08-02 04:40:00+00:00,4.0,9.566666666666666,2.0,3.15,1.0
2023-08-02 04:45:00+00:00,4.0,9.533333333333335,2.0,3.15,1.0
2023-08-02 04:50:00+00:00,4.0,9.433333333333334,2.0,3.1,1.0
2023-08-02 04:55:00+00:00,4.0,9.366666666666665,2.0,3.0,1.0
2023-08-02 05:00:00+00:00,4.0,9.216666666666665,2.0,3.0,1.0
2023-08-02 05:05:00+00:00,4.0,9.116666666666665,2.0,3.0,1.0
2023-08-02 05:10:00+00:00,4.0,8.866666666666665,2.0,3.0,1.0
2023-08-02 05:15:00+00:00,4.0,8.766666666666667,2.0,3.0,1.0
2023-08-02 05:20:00+00:00,4.0,8.816666666666666,2.0,3.0,1.0
2023-08-02 05:25:00+00:00,4.0,8.95,2.0,3.0,1.0
2023-08-02 05:30:00+00:00,4.0,8.9,2.0,3.0,1.0
2023-08-02 05:35:00+00:00,4.0,8.933333333333334,2.0,3.0,1.0
2023-08-02 05:40:00+00:00,4.0,8.833333333333334,2.0,3.0,1.0
2023-08-02 05:45:00+00:00,4.0,8.766666666666667,2.0,3.0,1.0
2023-08-02 05:50:00+00:00,4.0,8.866666666666665,2.0,3.0,1.0
2023-08-02 05:55:00+00:00,4.0,8.866666666666665,2.0,3.0,1.0
2023-08-02 06:00:00+00:00,4.0,9.016666666666666,2.0,3.0,1.0
2023-08-02 06:05:00+00:00,4.0,9.016666666666667,2.0,3.0,1.0
2023-08-02 06:10:00+00:00,4.0,8.666666666666668,2.0,3.0,1.0
2023-08-02 06:15:00+00:00,4.0,7.966666666666666,2.1,3.0,1.0
2023-08-02 06:20:00+00:00,4.0,7.3166666666666655,2.2,3.0,1.0
2023-08-02 06:25:00+00:00,4.0,6.65,2.3,3.0,1.0
2023-08-02 06:30:00+00:00,4.0,6.05,2.4,3.0,1.0
2023-08-02 06:35:00+00:00,4.0,5.416666666666667,2.5,3.0,1.0
2023-08-02 06:40:00+00:00,4.0,4.716666666666667,2.6,3.0,1.0
2023-08-02 06:45:00+00:00,4.0,4.0166666666666675,2.7,3.0,1.0
2023-08-02 06:50:00+00:00,4.0,3.2666666666666666,2.8,3.0,1.0
2023-08-02 06:55:00+00:00,4.0,2.6999999999999997,2.9,3.0,1.0
2023-08-02 07:00:00+00:00,4.0,2.25,3.0,3.0,1.0
2023-08-02 07:05:00+00:00,4.0,2.183333333333333,3.0,3.0,1.0
2023-08-02 07:10:00+00:00,4.0,2.1333333333333333,3.0,3.0,1.0
2023-08-02 07:15:00+00:00,4.0,2.0666666666666664,3.0,3.0,1.0
2023-08-02 07:20:00+00:00,4.0,2.0666666666666664,3.0,3.0,1.0
2023-08-02 07:25:00+00:00,4.0,2.0666666666666664,3.0,3.0,1.0
2023-08-02 07:30:00+00:00,4.0,2.0666666666666664,3.0,3.0,1.0
2023-08-02 07:35:00+00:00,4.0,2.0666666666666664,3.0,3.0,1.0
2023-08-02 07:40:00+00:00,4.0,2.0666666666666664,3.0,3.0,1.0
2023-08-02 07:45:00+00:00,4.0,2.0,3.0,3.0,1.0
2023-08-02 07:50:00+00:00,4.0,2.0,3.0,3.0,1.0
2023-08-02 07:55:00+00:00,4.0,2.0,3.0,3.0,1.0
2023-08-02 08:00:00+00:00,4.0,2.0,2.9666666666666663,3.0,1.0
2023-08-02 08:05:00+00:00,4.0,2.0,2.8666666666666663,3.0,1.0
2023-08-02 08:10:00+00:00,4.0,2.0,2.833333333333333,3.0,1.0
2023-08-02 08:15:00+00:00,4.0,2.0,2.783333333333333,3.0,1.0
2023-08-02 08:20:00+00:00,4.0,2.0,2.683333333333333,3.0,1.0
2023-08-02 08:25:00+00:00,4.0,2.0,2.583333333333333,3.0,1.0
2023-08-02 08:30:00+00:00,4.0,2.0,2.4833333333333334,3.0,1.0
2023-08-02 08:35:00+00:00,4.0,2.0,2.3833333333333333,3.0,1.0
2023-08-02 08:40:00+00:00,4.0,2.0,2.283333333333333,3.0,1.0
2023-08-02 08:45:00+00:00,4.0,2.0,2.183333333333333,3.0,1.0
2023-08-02 08:50:00+00:00,4.0,2.05,2.1166666666666667,3.0,1.0
2023-08-02 08:55:00+00:00,4.0,2.05,2.1166666666666667,3.0,1.0
2023-08-02 09:00:00+00:00,4.0,2.05,2.05,3.0,1.0
2023-08-02 09:05:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 09:10:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 09:15:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 09:20:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 09:25:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 09:30:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 09:35:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 09:40:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 09:45:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 09:50:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 09:55:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 10:00:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 10:05:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 10:10:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 10:15:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 10:20:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 10:25:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 10:30:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 10:35:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 10:40:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 10:45:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 10:50:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 10:55:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:00:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:05:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:10:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:15:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:20:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:25:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:30:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:35:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:40:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:45:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:50:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 11:55:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 12:00:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 12:05:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 12:10:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 12:15:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 12:20:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 12:25:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 12:30:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 12:35:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 12:40:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 12:45:00+00:00,4.0,2.0,2.1,3.0,1.0
2023-08-02 12:50:00+00:00,4.0,2.0,2.2,3.0,1.0
2023-08-02 12:55:00+00:00,4.0,2.0,2.3,3.0,1.0
2023-08-02 13:00:00+00:00,4.0,2.0,2.4,3.0,1.0
2023-08-02 13:05:00+00:00,4.0,2.0,2.5,3.0,1.0
2023-08-02 13:10:00+00:00,4.0,2.0,2.6,3.0,1.0
2023-08-02 13:15:00+00:00,4.0,2.0,2.7,3.0,1.0
2023-08-02 13:20:00+00:00,4.0,2.0,2.7,3.0,1.0
2023-08-02 13:25:00+00:00,4.0,2.0,2.7,3.0,1.0
2023-08-02 13:30:00+00:00,4.0,2.0,2.7,3.0,1.0
2023-08-02 13:35:00+00:00,4.0,2.0,2.6,3.0,1.0
2023-08-02 13:40:00+00:00,4.0,2.0,2.5,3.0,1.0
2023-08-02 13:45:00+00:00,4.0,2.0,2.4,3.0,1.0
2023-08-02 13:50:00+00:00,4.0,2.0,2.3,3.0,1.0
2023-08-02 13:55:00+00:00,4.0,2.0,2.2,3.0,1.0
2023-08-02 14:00:00+00:00,4.0,2.05,2.1,3.0,1.0
2023-08-02 14:05:00+00:00,4.0,2.05,2.0,3.0,1.0
2023-08-02 14:10:00+00:00,4.0,2.05,2.1,3.0,1.0
2023-08-02 14:15:00+00:00,4.0,2.05,2.2,3.0,1.0
2023-08-02 14:20:00+00:00,4.0,2.05,2.3,3.0,1.0
2023-08-02 14:25:00+00:00,4.0,2.05,2.4,3.0,1.0
2023-08-02 14:30:00+00:00,4.0,2.05,2.5,3.0,1.0
2023-08-02 14:35:00+00:00,4.0,2.05,2.6,3.0,1.0
2023-08-02 14:40:00+00:00,4.0,2.05,2.6666666666666665,3.0,1.0
2023-08-02 14:45:00+00:00,4.0,2.05,2.6666666666666665,3.0,1.0
2023-08-02 14:50:00+00:00,4.0,2.0,2.6666666666666665,3.0,1.0
2023-08-02 14:55:00+00:00,4.0,2.0,2.6666666666666665,3.0,1.0
2023-08-02 15:00:00+00:00,4.0,2.0,2.5666666666666664,3.0,1.0
2023-08-02 15:05:00+00:00,4.0,2.0,2.4666666666666663,3.0,1.0
2023-08-02 15:10:00+00:00,4.0,2.0,2.3666666666666663,3.0,1.0
2023-08-02 15:15:00+00:00,4.0,2.0,2.2666666666666666,3.0,1.0
2023-08-02 15:20:00+00:00,4.0,2.0,2.1666666666666665,3.0,1.0
2023-08-02 15:25:00+00:00,4.0,2.0,2.0666666666666664,3.0,1.0
2023-08-02 15:30:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 15:35:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 15:40:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 15:45:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 15:50:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 15:55:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 16:00:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 16:05:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 16:10:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 16:15:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 16:20:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-02 16:25:00+00:00,4.0,2.0,2.1,3.0,1.0
2023-08-02 16:30:00+00:00,4.0,2.0,2.2,3.0,1.0
2023-08-02 16:35:00+00:00,4.0,2.0,2.3,3.0,1.0
2023-08-02 16:40:00+00:00,4.0,2.0,2.4,3.0,1.0
2023-08-02 16:45:00+00:00,4.0,2.0,2.5,3.0,1.0
2023-08-02 16:50:00+00:00,4.0,2.0,2.6,3.0,1.0
2023-08-02 16:55:00+00:00,4.0,2.0,2.7,3.0,1.0
2023-08-02 17:00:00+00:00,4.0,2.0,2.8,3.0,1.0
2023-08-02 17:05:00+00:00,4.0,2.0,2.9,3.0,1.0
2023-08-02 17:10:00+00:00,4.0,2.0,2.9,3.0,1.0
2023-08-02 17:15:00+00:00,4.0,2.0,2.8,3.0,1.0
2023-08-02 17:20:00+00:00,4.0,2.0,2.7,3.0,1.0
2023-08-02 17:25:00+00:00,4.0,2.0,2.6,3.0,1.0
2023-08-02 17:30:00+00:00,4.0,2.0,2.5,3.0,1.0
2023-08-02 17:35:00+00:00,4.0,2.0,2.466666666666667,3.0,1.0
2023-08-02 17:40:00+00:00,4.0,2.0,2.4666666666666663,3.0,1.0
2023-08-02 17:45:00+00:00,4.0,2.0,2.4666666666666663,3.0,1.0
2023-08-02 17:50:00+00:00,4.0,2.0,2.4666666666666663,3.0,1.0
2023-08-02 17:55:00+00:00,4.0,2.0,2.4666666666666663,3.0,1.0
2023-08-02 18:00:00+00:00,4.0,2.0,2.5666666666666664,3.0,1.0
2023-08-02 18:05:00+00:00,4.0,2.0,2.6666666666666665,3.0,1.0
2023-08-02 18:10:00+00:00,4.0,2.0,2.7666666666666666,3.0,1.0
2023-08-02 18:15:00+00:00,4.0,2.0,2.8666666666666663,3.0,1.0
2023-08-02 18:20:00+00:00,4.0,2.0,2.9666666666666663,3.0,1.0
2023-08-02 18:25:00+00:00,4.0,2.0,3.0,3.0,1.0
2023-08-02 18:30:00+00:00,4.0,2.0,3.0,3.0,1.0
2023-08-02 18:35:00+00:00,4.0,2.0,3.0,3.0,1.0
2023-08-02 18:40:00+00:00,4.0,2.0,3.0,3.0,1.0
2023-08-02 18:45:00+00:00,4.0,2.0,3.0,3.0,1.0
2023-08-02 18:50:00+00:00,4.0,2.0,2.95,3.0,1.0
2023-08-02 18:55:00+00:00,4.0,2.0,2.85,3.0,1.0
2023-08-02 19:00:00+00:00,4.0,2.0,2.75,3.0,1.0
2023-08-02 19:05:00+00:00,4.0,2.0,2.65,3.0,1.0
2023-08-02 19:10:00+00:00,4.0,2.0,2.55,3.0,1.0
2023-08-02 19:15:00+00:00,4.0,2.0,2.5166666666666666,3.0,1.0
2023-08-02 19:20:00+00:00,4.0,2.0,2.466666666666667,3.0,1.0
2023-08-02 19:25:00+00:00,4.0,2.0,2.3666666666666667,3.0,1.0
2023-08-02 19:30:00+00:00,4.0,2.0333333333333337,2.2666666666666666,3.0,1.0
2023-08-02 19:35:00+00:00,4.0,2.0333333333333337,2.166666666666667,3.0,1.0
2023-08-02 19:40:00+00:00,4.0,2.0333333333333337,2.1166666666666667,3.0,1.0
2023-08-02 19:45:00+00:00,4.0,2.0333333333333337,2.1166666666666667,3.0,1.0
2023-08-02 19:50:00+00:00,4.0,2.0333333333333337,2.1166666666666667,3.0,1.0
2023-08-02 19:55:00+00:00,4.0,2.0333333333333337,2.1166666666666667,2.95,1.0
2023-08-02 20:00:00+00:00,4.0,2.0333333333333337,2.1166666666666667,2.95,1.0
2023-08-02 20:05:00+00:00,4.0,2.2333333333333334,2.05,2.95,1.0
2023-08-02 20:10:00+00:00,4.0,2.2333333333333334,2.0,2.9166666666666665,1.0
2023-08-02 20:15:00+00:00,4.0,2.2333333333333334,2.0,2.9166666666666665,1.0
2023-08-02 20:20:00+00:00,4.0,2.2,2.0,2.8833333333333333,1.0
2023-08-02 20:25:00+00:00,4.0,2.2,2.0,2.833333333333333,1.0
2023-08-02 20:30:00+00:00,4.0,2.333333333333333,2.0,2.8,1.0
2023-08-02 20:35:00+00:00,4.0,2.333333333333333,2.0,2.75,1.0
2023-08-02 20:40:00+00:00,4.0,2.333333333333333,2.0,2.7166666666666663,1.0
2023-08-02 20:45:00+00:00,4.0,2.333333333333333,2.0,2.7666666666666666,1.0
2023-08-02 20:50:00+00:00,4.0,2.333333333333333,2.0,2.7,1.0
2023-08-02 20:55:00+00:00,4.0,2.2333333333333334,2.0,2.65,1.0
2023-08-02 21:00:00+00:00,4.0,2.2666666666666666,2.0,2.5833333333333335,1.0
2023-08-02 21:05:00+00:00,4.0,2.2666666666666666,2.0,2.4833333333333334,1.0
2023-08-02 21:10:00+00:00,4.0,2.2666666666666666,2.0,2.45,1.0
2023-08-02 21:15:00+00:00,4.0,2.2666666666666666,2.0,2.4,1.0
2023-08-02 21:20:00+00:00,4.0,2.1333333333333333,2.0,2.333333333333333,1.0
2023-08-02 21:25:00+00:00,4.0,2.1333333333333333,2.0,2.283333333333333,1.0
2023-08-02 21:30:00+00:00,4.0,2.1333333333333333,2.0,2.216666666666667,1.0
2023-08-02 21:35:00+00:00,4.0,2.1333333333333333,2.0,2.1166666666666667,1.0
2023-08-02 21:40:00+00:00,4.0,2.1333333333333333,2.0,2.083333333333333,1.0
2023-08-02 21:45:00+00:00,4.0,2.033333333333333,2.0,2.033333333333333,1.0
2023-08-02 21:50:00+00:00,4.0,2.0,2.0,2.033333333333333,1.0
2023-08-02 21:55:00+00:00,4.0,2.0,2.0,2.033333333333333,1.0
2023-08-02 22:00:00+00:00,4.0,2.0,2.1,2.033333333333333,1.0
2023-08-02 22:05:00+00:00,4.0,2.0,2.2,2.083333333333333,1.0
2023-08-02 22:10:00+00:00,4.0,2.0,2.3,2.15,1.0
2023-08-02 22:15:00+00:00,4.0,2.0,2.4,2.25,1.0
2023-08-02 22:20:00+00:00,4.0,2.0,2.5,2.35,1.0
2023-08-02 22:25:00+00:00,4.0,2.0,2.6,2.4,1.0
2023-08-02 22:30:00+00:00,4.0,2.1,2.7,2.4666666666666663,1.0
2023-08-02 22:35:00+00:00,4.0,2.1,2.8,2.5166666666666666,1.0
2023-08-02 22:40:00+00:00,4.0,2.1,2.9,2.55,1.0
2023-08-02 22:45:00+00:00,4.0,2.1,3.0,2.6,1.0
2023-08-02 22:50:00+00:00,4.0,2.1,3.0,2.666666666666667,1.0
2023-08-02 22:55:00+00:00,4.0,2.1,2.9,2.666666666666667,1.0
2023-08-02 23:00:00+00:00,4.0,2.1,2.9,2.7,1.0
2023-08-02 23:05:00+00:00,4.0,2.1,2.9,2.7,1.0
2023-08-02 23:10:00+00:00,4.0,2.1,2.9,2.7,1.0
2023-08-02 23:15:00+00:00,4.0,2.1,2.833333333333333,2.7,1.0
2023-08-02 23:20:00+00:00,4.0,2.0,2.833333333333333,2.7333333333333334,1.0
2023-08-02 23:25:00+00:00,4.0,2.0,2.833333333333333,2.7833333333333337,1.0
2023-08-02 23:30:00+00:00,4.0,2.0,2.833333333333333,2.85,1.0
2023-08-02 23:35:00+00:00,4.0,2.0,2.833333333333333,2.9,1.0
2023-08-02 23:40:00+00:00,4.0,2.0,2.833333333333333,2.9,1.0
2023-08-02 23:45:00+00:00,4.0,2.0,2.933333333333333,2.95,1.0
2023-08-02 23:50:00+00:00,4.0,2.1333333333333333,2.933333333333333,2.95,1.0
2023-08-02 23:55:00+00:00,4.0,2.5333333333333337,2.933333333333333,2.95,1.0
2023-08-03 00:00:00+00:00,4.0,2.8666666666666667,2.933333333333333,2.95,1.0
2023-08-03 00:05:00+00:00,4.0,3.166666666666667,3.0,3.0,1.0
2023-08-03 00:10:00+00:00,4.0,3.7,3.0,3.0,1.0
2023-08-03 00:15:00+00:00,4.0,3.85,3.0,3.0,1.0
2023-08-03 00:20:00+00:00,4.0,4.416666666666666,3.0,3.0,1.0
2023-08-03 00:25:00+00:00,4.0,5.066666666666667,3.0,3.0,1.0
2023-08-03 00:30:00+00:00,4.0,5.7666666666666675,2.9,3.0,1.0
2023-08-03 00:35:00+00:00,4.0,6.366666666666667,2.9,3.0,1.0
2023-08-03 00:40:00+00:00,4.0,6.833333333333333,2.9,3.0,1.0
2023-08-03 00:45:00+00:00,4.0,6.9833333333333325,2.9,3.0,1.0
2023-08-03 00:50:00+00:00,4.0,7.316666666666667,2.9,3.0,1.0
2023-08-03 00:55:00+00:00,4.0,7.716666666666667,2.9,3.0,1.0
2023-08-03 01:00:00+00:00,4.0,7.85,2.9,3.0,1.0
2023-08-03 01:05:00+00:00,4.0,8.4,2.9,3.0,1.0
2023-08-03 01:10:00+00:00,4.0,8.466666666666667,2.9,3.0,1.0
2023-08-03 01:15:00+00:00,4.0,8.566666666666666,2.9,3.0,1.0
2023-08-03 01:20:00+00:00,4.0,8.533333333333335,3.0,3.0,1.0
2023-08-03 01:25:00+00:00,4.0,8.533333333333335,3.0,3.0,1.0
2023-08-03 01:30:00+00:00,4.0,8.666666666666668,3.0,3.0,1.0
2023-08-03 01:35:00+00:00,4.0,8.716666666666667,3.0,3.0,1.0
2023-08-03 01:40:00+00:00,4.0,8.75,3.0,3.0,1.0
2023-08-03 01:45:00+00:00,4.0,8.7,3.0,3.0,1.0
2023-08-03 01:50:00+00:00,4.0,8.666666666666668,3.0,3.0,1.0
2023-08-03 01:55:00+00:00,4.0,8.566666666666666,3.0,3.0,1.0
2023-08-03 02:00:00+00:00,4.0,8.533333333333333,2.95,3.0,1.0
2023-08-03 02:05:00+00:00,4.0,8.433333333333334,2.85,3.0,1.0
2023-08-03 02:10:00+00:00,4.0,8.466666666666665,2.75,3.0,1.0
2023-08-03 02:15:00+00:00,4.0,8.516666666666666,2.65,3.0,1.0
2023-08-03 02:20:00+00:00,4.0,8.45,2.55,3.0,1.0
2023-08-03 02:25:00+00:00,4.0,8.45,2.4833333333333334,3.0,1.0
2023-08-03 02:30:00+00:00,4.0,8.35,2.4833333333333334,3.0,1.0
2023-08-03 02:35:00+00:00,4.0,8.35,2.4166666666666665,3.0,1.0
2023-08-03 02:40:00+00:00,4.0,8.316666666666666,2.3166666666666664,3.0,1.0
2023-08-03 02:45:00+00:00,4.0,8.316666666666666,2.2166666666666663,3.0,1.0
2023-08-03 02:50:00+00:00,4.0,8.316666666666666,2.2166666666666663,3.0,1.0
2023-08-03 02:55:00+00:00,4.0,8.366666666666667,2.2166666666666663,3.0,1.0
2023-08-03 03:00:00+00:00,4.0,8.433333333333334,2.2166666666666663,3.0,1.0
2023-08-03 03:05:00+00:00,4.0,8.433333333333334,2.25,3.0,1.0
2023-08-03 03:10:00+00:00,4.0,8.533333333333333,2.25,3.0,1.0
2023-08-03 03:15:00+00:00,4.0,8.683333333333334,2.216666666666667,3.0,1.0
2023-08-03 03:20:00+00:00,4.0,8.783333333333333,2.1166666666666667,3.0,1.0
2023-08-03 03:25:00+00:00,4.0,8.783333333333333,2.0833333333333335,3.0,1.0
2023-08-03 03:30:00+00:00,4.0,8.85,2.0833333333333335,3.0,1.0
2023-08-03 03:35:00+00:00,4.0,8.95,2.1833333333333336,3.0,1.0
2023-08-03 03:40:00+00:00,4.0,9.15,2.2333333333333334,3.0,1.0
2023-08-03 03:45:00+00:00,4.0,9.1,2.3333333333333335,3.0,1.0
2023-08-03 03:50:00+00:00,4.0,9.033333333333335,2.4333333333333336,3.0,1.0
2023-08-03 03:55:00+00:00,4.0,9.083333333333334,2.5,3.0,1.0
2023-08-03 04:00:00+00:00,4.0,8.983333333333333,2.6,3.0,1.0
2023-08-03 04:05:00+00:00,4.0,8.883333333333333,2.7,3.0,1.0
2023-08-03 04:10:00+00:00,4.0,8.85,2.75,3.0,1.0
2023-08-03 04:15:00+00:00,4.0,8.95,2.75,3.0,1.0
2023-08-03 04:20:00+00:00,4.0,8.983333333333333,2.75,3.0,1.0
2023-08-03 04:25:00+00:00,4.0,8.933333333333334,2.65,3.0,1.0
2023-08-03 04:30:00+00:00,4.0,8.733333333333333,2.55,3.0,1.0
2023-08-03 04:35:00+00:00,4.0,8.833333333333332,2.45,3.0,1.0
2023-08-03 04:40:00+00:00,4.0,8.833333333333332,2.35,3.0,1.0
2023-08-03 04:45:00+00:00,4.0,8.883333333333333,2.25,3.0,1.0
2023-08-03 04:50:00+00:00,4.0,8.916666666666668,2.15,3.0,1.0
2023-08-03 04:55:00+00:00,4.0,8.966666666666667,2.05,3.0,1.0
2023-08-03 05:00:00+00:00,4.0,9.0,2.0,3.0,1.0
2023-08-03 05:05:00+00:00,4.0,9.0,2.0,3.0,1.0
2023-08-03 05:10:00+00:00,4.0,8.533333333333333,2.0,3.0,1.0
2023-08-03 05:15:00+00:00,4.0,7.883333333333333,2.0,3.0,1.0
2023-08-03 05:20:00+00:00,4.0,7.5166666666666675,2.0,3.0,1.0
2023-08-03 05:25:00+00:00,4.0,7.366666666666667,2.0,3.0,1.0
2023-08-03 05:30:00+00:00,4.0,7.4,2.0,3.0,1.0
2023-08-03 05:35:00+00:00,4.0,7.5,2.0,3.0,1.0
2023-08-03 05:40:00+00:00,4.0,7.4,2.0,3.0,1.0
2023-08-03 05:45:00+00:00,4.0,7.35,2.0,3.0,1.0
2023-08-03 05:50:00+00:00,4.0,7.183333333333333,2.0,3.0,1.0
2023-08-03 05:55:00+00:00,4.0,7.033333333333333,2.0,3.0,1.0
2023-08-03 06:00:00+00:00,4.0,7.466666666666667,2.0,3.0,1.0
2023-08-03 06:05:00+00:00,4.0,8.216666666666667,2.0,3.0,1.0
2023-08-03 06:10:00+00:00,4.0,8.383333333333333,2.0,3.0,1.0
2023-08-03 06:15:00+00:00,4.0,7.833333333333333,2.0,3.0,1.0
2023-08-03 06:20:00+00:00,4.0,7.1,2.0,3.0,1.0
2023-08-03 06:25:00+00:00,4.0,6.25,2.0,3.0,1.0
2023-08-03 06:30:00+00:00,4.0,5.65,2.0,3.0,1.0
2023-08-03 06:35:00+00:00,4.0,5.0,2.0,3.0,1.0
2023-08-03 06:40:00+00:00,4.0,4.466666666666667,2.0,3.0,1.0
2023-08-03 06:45:00+00:00,4.0,3.8666666666666663,2.0,3.0,1.0
2023-08-03 06:50:00+00:00,4.0,3.2,2.0,3.0,1.0
2023-08-03 06:55:00+00:00,4.0,2.55,2.0,3.0,1.0
2023-08-03 07:00:00+00:00,4.0,2.15,2.0,3.0,1.0
2023-08-03 07:05:00+00:00,4.0,2.1,2.0,3.0,1.0
2023-08-03 07:10:00+00:00,4.0,2.1,2.0,3.0,1.0
2023-08-03 07:15:00+00:00,4.0,2.1,2.0,3.0,1.0
2023-08-03 07:20:00+00:00,4.0,2.1,2.0,3.0,1.0
2023-08-03 07:25:00+00:00,4.0,2.1,2.0,3.0,1.0
2023-08-03 07:30:00+00:00,4.0,2.1,2.0,3.0,1.0
2023-08-03 07:35:00+00:00,4.0,2.1,2.0,3.0,1.0
2023-08-03 07:40:00+00:00,4.0,2.1,2.0,3.0,1.0
2023-08-03 07:45:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 07:50:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 07:55:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:00:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:05:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:10:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:15:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:20:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:25:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:30:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:35:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:40:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:45:00+00:00,4.0,2.0,2.0,3.0,1.0
2023-08-03 08:50:00+00:00,4.0,2.033333333333333,2.0,3.0,1.0
2023-08-03 08:55:00+00:00,4.0,2.033333333333333,2.0,3.0,1.0
2023-08-03 09:00:00+00:00,4.0,2.033333333333333,2.0,3.0,1.0
2023-08-03 09:05:00+00:00,4.0,2.033333333333333,2.1,3.0,1.0
2023-08-03 09:10:00+00:00,4.0,2.033333333333333,2.2,3.0,1.0
2023-08-03 09:15:00+00:00,4.0,2.033333333333333,2.3,3.0,1.0
2023-08-03 09:20:00+00:00,4.0,2.033333333333333,2.4,3.0,1.0
2023-08-03 09:25:00+00:00,4.0,2.033333333333333,2.5,3.0,1.0
